day,all_feats,buildings,highways,amenities,new_features,uid,chapter
2015-02-04,23.857142857142858,0.42857142857142855,13.428571428571429,4.428571428571429,16.428571428571427,1.4285714285714286,1.4285714285714286
2015-02-05,42.42857142857143,9.285714285714286,15.571428571428571,8.714285714285714,32.714285714285715,1.5714285714285714,1.2857142857142858
2015-02-06,60.42857142857143,31.142857142857142,14.142857142857142,7.142857142857143,44.42857142857143,2.142857142857143,1.5714285714285714
2015-02-08,65.42857142857143,33.0,14.0,7.428571428571429,49.142857142857146,2.0,1.4285714285714286
2015-02-09,70.0,35.714285714285715,16.142857142857142,7.428571428571429,53.714285714285715,2.142857142857143,1.5714285714285714
2015-02-10,64.57142857142857,36.0,9.571428571428571,7.428571428571429,49.57142857142857,2.142857142857143,1.5714285714285714
2015-02-11,91.14285714285714,66.0,10.714285714285714,5.428571428571429,75.57142857142857,2.7142857142857144,1.8571428571428572
2015-02-12,121.57142857142857,81.0,26.142857142857142,5.428571428571429,100.28571428571429,3.0,2.142857142857143
2015-02-13,116.85714285714286,83.85714285714286,26.857142857142858,0.8571428571428571,97.0,2.857142857142857,2.2857142857142856
2015-02-14,102.14285714285714,61.857142857142854,35.142857142857146,0.2857142857142857,87.0,2.4285714285714284,2.142857142857143
2015-02-16,97.57142857142857,60.0,35.142857142857146,0.0,82.71428571428571,2.5714285714285716,2.2857142857142856
2015-02-17,130.71428571428572,92.42857142857143,35.857142857142854,0.0,116.57142857142857,2.4285714285714284,2.142857142857143
2015-02-18,245.57142857142858,194.57142857142858,49.285714285714285,0.2857142857142857,228.57142857142858,2.5714285714285716,2.2857142857142856
2015-02-19,235.71428571428572,167.85714285714286,55.0,2.857142857142857,216.85714285714286,2.5714285714285716,2.4285714285714284
2015-02-20,257.14285714285717,182.14285714285714,61.0,3.0,238.71428571428572,2.7142857142857144,2.4285714285714284
2015-02-21,271.2857142857143,183.14285714285714,71.85714285714286,3.142857142857143,245.0,3.142857142857143,2.857142857142857
2015-02-22,301.14285714285717,221.42857142857142,63.0,3.142857142857143,269.85714285714283,3.0,2.7142857142857144
2015-02-23,338.57142857142856,254.42857142857142,67.0,3.2857142857142856,302.57142857142856,3.2857142857142856,2.857142857142857
2015-02-24,352.2857142857143,266.0,68.0,3.2857142857142856,312.57142857142856,4.0,3.0
2015-02-25,263.2857142857143,181.42857142857142,62.42857142857143,3.5714285714285716,223.42857142857142,4.142857142857143,3.0
2015-02-26,264.57142857142856,190.85714285714286,62.42857142857143,2.4285714285714284,222.0,4.142857142857143,3.142857142857143
2015-02-27,214.28571428571428,162.14285714285714,41.0,2.2857142857142856,177.0,3.857142857142857,3.0
2015-02-28,195.14285714285714,155.85714285714286,29.142857142857142,2.7142857142857144,164.85714285714286,3.7142857142857144,2.857142857142857
2015-03-01,163.71428571428572,119.0,33.0,3.142857142857143,138.0,3.7142857142857144,2.857142857142857
2015-03-02,125.71428571428571,85.85714285714286,29.0,3.142857142857143,104.85714285714286,3.2857142857142856,2.5714285714285716
2015-03-03,72.71428571428571,39.142857142857146,23.857142857142858,3.142857142857143,55.714285714285715,2.5714285714285716,2.4285714285714284
2015-03-04,49.857142857142854,21.285714285714285,19.714285714285715,2.857142857142857,34.0,2.2857142857142856,2.2857142857142856
2015-03-05,32.42857142857143,9.857142857142858,15.714285714285714,1.4285714285714286,21.285714285714285,1.8571428571428572,1.8571428571428572
2015-03-06,83.0,45.42857142857143,29.428571428571427,1.4285714285714286,61.42857142857143,2.5714285714285716,2.142857142857143
2015-03-07,74.0,38.857142857142854,28.285714285714285,0.8571428571428571,54.142857142857146,2.142857142857143,1.7142857142857142
2015-03-08,64.28571428571429,37.42857142857143,22.142857142857142,0.7142857142857143,49.57142857142857,2.4285714285714284,2.0
2015-03-09,131.0,104.14285714285714,22.285714285714285,0.5714285714285714,116.14285714285714,2.4285714285714284,2.0
2015-03-10,186.28571428571428,157.0,23.857142857142858,0.5714285714285714,169.28571428571428,2.7142857142857144,2.142857142857143
2015-03-11,192.85714285714286,157.0,22.285714285714285,0.2857142857142857,174.85714285714286,2.5714285714285716,2.0
2015-03-12,213.71428571428572,176.0,25.0,0.5714285714285714,190.57142857142858,3.0,2.2857142857142856
2015-03-13,199.71428571428572,167.85714285714286,20.0,0.8571428571428571,182.42857142857142,2.857142857142857,2.4285714285714284
2015-03-14,203.0,168.0,21.571428571428573,1.0,184.71428571428572,3.0,2.5714285714285716
2015-03-15,210.85714285714286,174.85714285714286,22.285714285714285,0.7142857142857143,192.0,2.7142857142857144,2.2857142857142856
2015-03-17,144.71428571428572,108.14285714285714,22.142857142857142,0.7142857142857143,125.28571428571429,2.7142857142857144,2.2857142857142856
2015-03-18,99.71428571428571,55.42857142857143,25.571428571428573,0.7142857142857143,80.0,2.7142857142857144,2.142857142857143
2015-03-19,99.71428571428571,55.857142857142854,33.142857142857146,1.0,80.14285714285714,3.4285714285714284,2.4285714285714284
2015-03-20,75.0,35.857142857142854,28.714285714285715,0.8571428571428571,60.57142857142857,2.857142857142857,2.0
2015-03-21,39.714285714285715,8.714285714285714,21.428571428571427,0.7142857142857143,28.571428571428573,2.142857142857143,1.4285714285714286
2015-03-22,35.42857142857143,8.571428571428571,18.714285714285715,0.7142857142857143,26.142857142857142,2.0,1.2857142857142858
2015-03-23,29.0,2.0,18.857142857142858,0.7142857142857143,19.714285714285715,2.4285714285714284,1.4285714285714286
2015-03-24,76.57142857142857,40.714285714285715,26.428571428571427,0.7142857142857143,64.57142857142857,2.857142857142857,1.4285714285714286
2015-03-25,73.0,43.142857142857146,24.142857142857142,1.4285714285714286,59.42857142857143,3.0,1.7142857142857142
2015-03-26,62.57142857142857,43.42857142857143,14.142857142857142,1.1428571428571428,52.0,2.4285714285714284,1.4285714285714286
2015-03-27,68.71428571428571,44.57142857142857,13.0,1.0,59.0,2.7142857142857144,1.5714285714285714
2015-03-28,93.57142857142857,49.714285714285715,18.571428571428573,1.2857142857142858,80.0,3.4285714285714284,2.142857142857143
2015-03-29,106.71428571428571,49.857142857142854,30.857142857142858,1.7142857142857142,88.0,3.7142857142857144,2.4285714285714284
2015-03-30,105.28571428571429,49.57142857142857,30.0,1.8571428571428572,87.0,3.4285714285714284,2.4285714285714284
2015-03-31,67.0,18.857142857142858,24.285714285714285,2.0,43.714285714285715,3.2857142857142856,2.5714285714285716
2015-04-01,60.857142857142854,16.285714285714285,21.571428571428573,1.7142857142857142,41.285714285714285,3.142857142857143,2.4285714285714284
2015-04-02,85.14285714285714,34.57142857142857,26.714285714285715,2.2857142857142856,63.857142857142854,3.2857142857142856,2.7142857142857144
2015-04-03,107.28571428571429,34.0,53.0,3.0,79.0,3.2857142857142856,2.857142857142857
2015-04-04,83.0,28.428571428571427,48.0,2.5714285714285716,57.714285714285715,2.7142857142857144,2.4285714285714284
2015-04-05,71.71428571428571,29.285714285714285,36.0,2.2857142857142856,51.285714285714285,2.4285714285714284,2.142857142857143
2015-04-06,125.71428571428571,72.85714285714286,46.42857142857143,2.142857142857143,102.0,2.4285714285714284,2.0
2015-04-07,120.14285714285714,65.0,48.142857142857146,2.4285714285714284,104.28571428571429,2.4285714285714284,2.142857142857143
2015-04-08,160.0,105.0,48.42857142857143,2.0,144.0,2.4285714285714284,2.142857142857143
2015-04-09,322.0,192.57142857142858,65.0,1.5714285714285714,300.7142857142857,3.2857142857142856,2.7142857142857144
2015-04-10,304.7142857142857,203.42857142857142,39.57142857142857,0.8571428571428571,290.0,3.4285714285714284,2.7142857142857144
2015-04-12,309.85714285714283,203.0,39.57142857142857,4.714285714285714,294.85714285714283,3.2857142857142856,2.5714285714285716
2015-04-13,348.7142857142857,239.42857142857142,41.0,5.142857142857143,330.57142857142856,3.7142857142857144,3.0
2015-04-14,308.14285714285717,201.0,36.714285714285715,5.714285714285714,287.7142857142857,4.0,3.142857142857143
2015-04-15,334.57142857142856,230.71428571428572,33.714285714285715,5.428571428571429,313.0,4.0,3.0
2015-04-16,319.57142857142856,216.28571428571428,33.285714285714285,5.571428571428571,298.57142857142856,3.857142857142857,3.0
2015-04-17,150.57142857142858,123.28571428571429,11.857142857142858,5.571428571428571,122.14285714285714,2.857142857142857,2.2857142857142856
2015-04-18,149.85714285714286,112.14285714285714,15.142857142857142,5.857142857142857,111.71428571428571,2.5714285714285716,2.142857142857143
2015-04-20,144.28571428571428,113.57142857142857,14.428571428571429,2.2857142857142856,107.14285714285714,3.142857142857143,2.4285714285714284
2015-04-21,113.57142857142857,76.28571428571429,19.714285714285715,3.5714285714285716,73.28571428571429,2.7142857142857144,2.0
2015-04-22,104.42857142857143,72.42857142857143,16.0,3.857142857142857,65.85714285714286,2.4285714285714284,2.0
2015-04-23,120.14285714285714,74.14285714285714,21.142857142857142,5.714285714285714,76.57142857142857,2.7142857142857144,2.142857142857143
2015-04-24,94.71428571428571,48.714285714285715,21.142857142857142,5.571428571428571,51.142857142857146,2.5714285714285716,2.0
2015-04-25,98.42857142857143,41.57142857142857,35.42857142857143,5.714285714285714,64.42857142857143,3.2857142857142856,2.5714285714285716
2015-04-26,186.14285714285714,88.71428571428571,71.14285714285714,5.714285714285714,146.0,4.285714285714286,3.142857142857143
2015-04-27,219.57142857142858,89.42857142857143,92.14285714285714,5.428571428571429,169.0,4.428571428571429,3.2857142857142856
2015-04-28,243.0,116.85714285714286,88.14285714285714,3.4285714285714284,195.57142857142858,5.142857142857143,3.5714285714285716
2015-04-29,496.0,354.85714285714283,98.57142857142857,2.7142857142857144,444.42857142857144,6.428571428571429,4.142857142857143
2015-04-30,732.5714285714286,582.8571428571429,113.28571428571429,0.8571428571428571,677.0,7.0,4.714285714285714
2015-05-01,826.8571428571429,641.0,147.0,0.8571428571428571,746.0,7.571428571428571,5.0
2015-05-02,924.2857142857143,729.4285714285714,148.28571428571428,1.4285714285714286,836.7142857142857,7.428571428571429,4.857142857142857
2015-05-03,878.5714285714286,713.8571428571429,129.0,1.1428571428571428,795.8571428571429,7.0,4.714285714285714
2015-05-04,926.8571428571429,725.5714285714286,174.14285714285714,1.2857142857142858,816.2857142857143,7.0,4.857142857142857
2015-05-05,937.0,703.1428571428571,203.28571428571428,3.0,806.2857142857143,7.285714285714286,5.142857142857143
2015-05-06,699.5714285714286,481.85714285714283,192.42857142857142,2.857142857142857,576.0,6.0,4.428571428571429
2015-05-07,452.85714285714283,236.57142857142858,192.42857142857142,3.0,326.85714285714283,5.285714285714286,3.857142857142857
2015-05-08,434.57142857142856,200.14285714285714,205.0,3.0,309.14285714285717,5.857142857142857,4.428571428571429
2015-05-09,479.7142857142857,161.0,289.85714285714283,2.2857142857142856,312.14285714285717,5.857142857142857,4.571428571428571
2015-05-10,536.0,231.71428571428572,275.57142857142856,2.2857142857142856,375.57142857142856,5.428571428571429,4.285714285714286
2015-05-11,465.0,226.57142857142858,210.85714285714286,2.142857142857143,341.2857142857143,5.142857142857143,4.0
2015-05-12,465.2857142857143,244.0,182.57142857142858,0.5714285714285714,361.42857142857144,4.714285714285714,3.7142857142857144
2015-05-13,467.14285714285717,246.71428571428572,181.57142857142858,1.1428571428571428,361.42857142857144,4.857142857142857,4.0
2015-05-14,507.57142857142856,272.85714285714283,188.42857142857142,1.5714285714285714,398.7142857142857,5.571428571428571,4.714285714285714
2015-05-15,522.4285714285714,301.42857142857144,178.0,2.0,419.0,5.0,4.285714285714286
2015-05-16,387.14285714285717,272.14285714285717,78.85714285714286,1.8571428571428572,335.85714285714283,4.428571428571429,3.7142857142857144
2015-05-17,280.85714285714283,170.14285714285714,75.28571428571429,1.8571428571428572,232.28571428571428,4.285714285714286,3.5714285714285716
2015-05-18,293.42857142857144,183.42857142857142,75.0,2.2857142857142856,246.0,4.285714285714286,3.7142857142857144
2015-05-19,273.14285714285717,175.57142857142858,78.14285714285714,4.142857142857143,227.28571428571428,4.142857142857143,3.7142857142857144
2015-05-20,314.7142857142857,206.28571428571428,81.28571428571429,4.571428571428571,266.2857142857143,4.857142857142857,4.142857142857143
2015-05-21,264.14285714285717,182.57142857142858,57.142857142857146,4.857142857142857,227.42857142857142,4.428571428571429,3.7142857142857144
2015-05-22,192.0,144.0,26.428571428571427,4.571428571428571,170.14285714285714,4.428571428571429,3.7142857142857144
2015-05-23,245.0,132.14285714285714,84.57142857142857,7.857142857142857,187.57142857142858,4.857142857142857,4.142857142857143
2015-05-24,270.14285714285717,138.85714285714286,86.85714285714286,8.0,208.42857142857142,5.285714285714286,4.571428571428571
2015-05-25,306.0,122.14285714285714,138.85714285714286,8.142857142857142,214.28571428571428,5.428571428571429,4.714285714285714
2015-05-26,303.85714285714283,116.85714285714286,139.28571428571428,7.857142857142857,206.0,5.285714285714286,4.714285714285714
2015-05-27,250.42857142857142,72.14285714285714,138.28571428571428,7.0,157.71428571428572,4.714285714285714,4.428571428571429
2015-05-28,237.42857142857142,55.42857142857143,138.42857142857142,6.0,148.0,4.428571428571429,4.285714285714286
2015-05-29,219.71428571428572,44.285714285714285,133.71428571428572,5.857142857142857,134.42857142857142,3.857142857142857,3.857142857142857
2015-05-30,151.42857142857142,35.285714285714285,75.42857142857143,6.285714285714286,101.57142857142857,3.7142857142857144,3.7142857142857144
2015-05-31,129.28571428571428,28.714285714285715,70.85714285714286,10.142857142857142,83.28571428571429,3.4285714285714284,3.4285714285714284
2015-06-01,83.28571428571429,39.0,16.571428571428573,9.857142857142858,68.28571428571429,3.142857142857143,3.142857142857143
2015-06-02,67.0,34.714285714285715,9.142857142857142,8.142857142857142,60.142857142857146,3.142857142857143,3.0
2015-06-03,80.71428571428571,51.0,6.285714285714286,8.0,73.71428571428571,3.0,2.857142857142857
2015-06-04,72.14285714285714,52.57142857142857,4.857142857142857,8.285714285714286,64.0,2.857142857142857,2.5714285714285716
2015-06-05,80.14285714285714,60.42857142857143,4.428571428571429,9.0,71.71428571428571,3.2857142857142856,2.857142857142857
2015-06-06,125.71428571428571,111.85714285714286,4.0,5.428571428571429,117.28571428571429,3.2857142857142856,2.7142857142857144
2015-06-07,188.0,179.28571428571428,3.7142857142857144,1.7142857142857142,181.42857142857142,3.2857142857142856,2.5714285714285716
2015-06-08,352.7142857142857,325.42857142857144,17.714285714285715,4.285714285714286,337.57142857142856,3.857142857142857,3.0
2015-06-09,348.85714285714283,320.2857142857143,19.0,4.285714285714286,332.7142857142857,3.7142857142857144,3.0
2015-06-10,363.7142857142857,329.85714285714283,23.571428571428573,4.571428571428571,346.2857142857143,3.857142857142857,3.0
2015-06-11,389.14285714285717,339.7142857142857,36.714285714285715,5.428571428571429,361.14285714285717,4.0,3.2857142857142856
2015-06-12,389.2857142857143,335.14285714285717,38.57142857142857,7.571428571428571,359.0,4.142857142857143,3.4285714285714284
2015-06-13,368.57142857142856,298.42857142857144,47.42857142857143,11.0,319.42857142857144,4.0,3.4285714285714284
2015-06-14,331.57142857142856,246.71428571428572,58.285714285714285,11.571428571428571,254.71428571428572,4.142857142857143,3.7142857142857144
2015-06-15,180.28571428571428,93.28571428571429,60.142857142857146,11.142857142857142,99.0,3.7142857142857144,3.4285714285714284
2015-06-16,198.42857142857142,95.57142857142857,69.71428571428571,14.0,108.0,4.0,3.7142857142857144
2015-06-17,170.0,69.57142857142857,64.85714285714286,13.714285714285714,81.0,3.7142857142857144,3.5714285714285716
2015-06-18,151.28571428571428,65.14285714285714,53.142857142857146,12.857142857142858,71.57142857142857,3.7142857142857144,3.5714285714285716
2015-06-19,157.57142857142858,61.285714285714285,59.857142857142854,10.0,71.42857142857143,3.4285714285714284,3.4285714285714284
2015-06-20,128.28571428571428,48.42857142857143,51.42857142857143,6.428571428571429,62.42857142857143,3.142857142857143,3.142857142857143
2015-06-22,99.57142857142857,31.714285714285715,43.142857142857146,6.0,59.285714285714285,2.7142857142857144,2.7142857142857144
2015-06-23,101.42857142857143,48.857142857142854,28.285714285714285,6.0,72.57142857142857,2.7142857142857144,2.7142857142857144
2015-06-24,82.71428571428571,46.57142857142857,17.714285714285715,3.4285714285714284,63.57142857142857,2.2857142857142856,2.2857142857142856
2015-06-25,86.14285714285714,48.142857142857146,22.571428571428573,3.857142857142857,63.857142857142854,2.2857142857142856,2.2857142857142856
2015-06-26,74.85714285714286,41.285714285714285,19.285714285714285,3.5714285714285716,56.285714285714285,1.8571428571428572,1.8571428571428572
2015-06-27,61.285714285714285,41.857142857142854,11.571428571428571,3.7142857142857144,51.42857142857143,1.5714285714285714,1.5714285714285714
2015-06-28,82.42857142857143,52.42857142857143,18.285714285714285,5.142857142857143,63.0,1.5714285714285714,1.5714285714285714
2015-06-29,84.57142857142857,53.857142857142854,19.142857142857142,5.428571428571429,63.285714285714285,1.7142857142857142,1.7142857142857142
2015-06-30,62.857142857142854,28.714285714285715,25.0,3.5714285714285716,37.42857142857143,1.5714285714285714,1.5714285714285714
2015-07-01,66.57142857142857,29.714285714285715,27.428571428571427,3.5714285714285716,39.57142857142857,1.5714285714285714,1.5714285714285714
2015-07-02,75.14285714285714,25.0,39.142857142857146,3.7142857142857144,41.714285714285715,1.8571428571428572,1.8571428571428572
2015-07-03,76.28571428571429,24.857142857142858,40.142857142857146,3.7142857142857144,42.142857142857146,1.8571428571428572,1.8571428571428572
2015-07-04,74.57142857142857,24.142857142857142,39.285714285714285,3.857142857142857,40.857142857142854,1.8571428571428572,1.8571428571428572
2015-07-05,47.42857142857143,8.857142857142858,31.142857142857142,2.7142857142857144,20.428571428571427,1.8571428571428572,1.8571428571428572
2015-07-06,46.42857142857143,8.714285714285714,28.714285714285715,2.857142857142857,21.714285714285715,1.8571428571428572,1.8571428571428572
2015-07-08,38.142857142857146,8.428571428571429,22.714285714285715,2.2857142857142856,19.428571428571427,1.7142857142857142,1.7142857142857142
2015-07-09,58.42857142857143,15.571428571428571,32.857142857142854,4.714285714285714,33.285714285714285,2.142857142857143,2.0
2015-07-10,61.42857142857143,34.857142857142854,18.285714285714285,4.428571428571429,21.142857142857142,1.7142857142857142,1.5714285714285714
2015-07-11,67.71428571428571,39.42857142857143,19.285714285714285,5.714285714285714,24.142857142857142,1.8571428571428572,1.7142857142857142
2015-07-12,70.0,39.57142857142857,20.857142857142858,6.0,25.285714285714285,1.8571428571428572,1.7142857142857142
2015-07-13,90.0,41.42857142857143,33.714285714285715,6.0,43.57142857142857,2.142857142857143,2.0
2015-07-14,97.28571428571429,40.57142857142857,43.42857142857143,5.285714285714286,47.57142857142857,2.4285714285714284,2.2857142857142856
2015-07-15,119.28571428571429,59.714285714285715,44.142857142857146,6.142857142857143,67.85714285714286,2.5714285714285716,2.4285714285714284
2015-07-16,124.42857142857143,71.14285714285714,34.714285714285715,5.0,74.42857142857143,2.5714285714285716,2.5714285714285716
2015-07-17,155.57142857142858,103.42857142857143,33.142857142857146,5.142857142857143,130.0,3.0,3.0
2015-07-18,148.14285714285714,98.85714285714286,31.285714285714285,3.857142857142857,126.42857142857143,2.857142857142857,2.857142857142857
2015-07-19,313.85714285714283,262.14285714285717,33.714285714285715,3.7142857142857144,288.57142857142856,3.142857142857143,3.142857142857143
2015-07-20,313.2857142857143,274.14285714285717,24.142857142857142,5.142857142857143,288.2857142857143,3.2857142857142856,3.2857142857142856
2015-07-21,341.7142857142857,305.0,15.571428571428571,6.714285714285714,315.42857142857144,3.4285714285714284,3.2857142857142856
2015-07-22,410.85714285714283,366.7142857142857,16.285714285714285,7.142857142857143,374.2857142857143,3.7142857142857144,3.4285714285714284
2015-07-23,485.2857142857143,428.57142857142856,22.857142857142858,7.714285714285714,443.85714285714283,4.142857142857143,3.857142857142857
2015-07-24,445.85714285714283,387.2857142857143,23.714285714285715,8.0,402.7142857142857,4.285714285714286,3.857142857142857
2015-07-25,470.57142857142856,403.57142857142856,25.714285714285715,9.714285714285714,419.2857142857143,4.428571428571429,4.0
2015-07-26,318.42857142857144,252.42857142857142,23.571428571428573,10.142857142857142,270.2857142857143,4.857142857142857,4.428571428571429
2015-07-27,301.7142857142857,239.42857142857142,20.285714285714285,9.0,258.14285714285717,4.714285714285714,4.285714285714286
2015-07-28,360.14285714285717,300.42857142857144,21.285714285714285,8.142857142857142,314.7142857142857,4.714285714285714,4.142857142857143
2015-07-29,295.42857142857144,236.28571428571428,19.571428571428573,7.428571428571429,259.85714285714283,5.0,4.285714285714286
2015-07-30,200.28571428571428,159.57142857142858,9.571428571428571,5.428571428571429,174.0,4.428571428571429,3.7142857142857144
2015-07-31,185.28571428571428,147.85714285714286,8.142857142857142,4.857142857142857,161.28571428571428,4.0,3.4285714285714284
2015-08-01,163.42857142857142,132.0,8.285714285714286,3.2857142857142856,145.42857142857142,4.0,3.4285714285714284
2015-08-02,147.57142857142858,119.71428571428571,6.428571428571429,2.7142857142857144,131.14285714285714,3.2857142857142856,2.7142857142857144
2015-08-03,186.57142857142858,152.28571428571428,15.0,3.142857142857143,164.85714285714286,4.0,3.142857142857143
2015-08-04,138.28571428571428,105.42857142857143,17.857142857142858,3.2857142857142856,103.57142857142857,4.142857142857143,3.5714285714285716
2015-08-05,149.85714285714286,123.85714285714286,29.142857142857142,3.4285714285714284,111.0,4.285714285714286,3.857142857142857
2015-08-06,239.57142857142858,206.0,33.57142857142857,5.285714285714286,197.71428571428572,4.428571428571429,4.0
2015-08-07,303.57142857142856,264.14285714285717,38.714285714285715,5.428571428571429,255.71428571428572,4.714285714285714,4.285714285714286
2015-08-08,313.42857142857144,270.14285714285717,40.57142857142857,6.428571428571429,263.85714285714283,4.857142857142857,4.428571428571429
2015-08-09,422.14285714285717,355.42857142857144,58.714285714285715,9.428571428571429,365.85714285714283,5.142857142857143,4.714285714285714
2015-08-10,394.14285714285717,334.42857142857144,51.57142857142857,8.428571428571429,342.85714285714283,4.285714285714286,4.142857142857143
2015-08-11,437.0,378.2857142857143,46.285714285714285,8.0,405.85714285714283,4.142857142857143,4.0
2015-08-12,426.7142857142857,369.2857142857143,37.0,7.428571428571429,400.7142857142857,3.5714285714285716,3.5714285714285716
2015-08-13,393.2857142857143,339.7142857142857,37.57142857142857,5.428571428571429,370.7142857142857,3.4285714285714284,3.2857142857142856
2015-08-14,333.42857142857144,279.85714285714283,37.142857142857146,5.428571428571429,312.7142857142857,3.2857142857142856,3.142857142857143
2015-08-15,332.0,273.42857142857144,39.142857142857146,6.285714285714286,311.0,3.0,2.857142857142857
2015-08-16,227.71428571428572,188.14285714285714,25.0,3.5714285714285716,211.57142857142858,2.7142857142857144,2.5714285714285716
2015-08-17,216.0,173.14285714285714,24.857142857142858,4.142857142857143,197.71428571428572,3.0,2.857142857142857
2015-08-18,165.0,111.42857142857143,28.714285714285715,5.571428571428571,137.85714285714286,3.142857142857143,2.857142857142857
2015-08-19,193.0,115.0,46.42857142857143,6.571428571428571,154.14285714285714,3.4285714285714284,3.142857142857143
2015-08-20,139.57142857142858,61.285714285714285,45.142857142857146,7.428571428571429,96.85714285714286,3.4285714285714284,3.2857142857142856
2015-08-21,160.42857142857142,68.14285714285714,54.714285714285715,9.285714285714286,106.28571428571429,3.4285714285714284,3.2857142857142856
2015-08-22,205.42857142857142,110.42857142857143,57.285714285714285,8.714285714285714,146.28571428571428,3.7142857142857144,3.5714285714285716
2015-08-23,207.14285714285714,110.42857142857143,58.57142857142857,8.714285714285714,144.42857142857142,3.857142857142857,3.7142857142857144
2015-08-24,216.0,115.71428571428571,62.57142857142857,8.142857142857142,146.71428571428572,3.7142857142857144,3.5714285714285716
2015-08-25,186.71428571428572,94.57142857142857,62.42857142857143,6.285714285714286,117.57142857142857,3.2857142857142856,3.2857142857142856
2015-08-26,140.71428571428572,71.57142857142857,44.42857142857143,5.142857142857143,81.0,2.7142857142857144,2.7142857142857144
2015-08-27,156.0,87.14285714285714,44.142857142857146,4.571428571428571,97.71428571428571,2.857142857142857,2.7142857142857144
2015-08-28,208.57142857142858,102.42857142857143,60.285714285714285,3.4285714285714284,108.85714285714286,3.142857142857143,3.0
2015-08-29,191.57142857142858,86.71428571428571,51.57142857142857,2.0,89.85714285714286,2.857142857142857,2.7142857142857144
2015-08-30,239.85714285714286,96.0,81.0,3.2857142857142856,111.28571428571429,3.142857142857143,3.0
2015-08-31,263.2857142857143,93.42857142857143,101.85714285714286,7.142857142857143,120.85714285714286,3.2857142857142856,3.142857142857143
